queue_id,capture_date,broad_category_slug,broad_category_name,sub_category,micro_niche,keyword,source_level,research_priority,my_fit,selection_mode,entrypoints,primary_goal,product_target_per_keyword,shop_target_per_keyword,video_target_per_keyword,live_target_per_keyword,refresh_days,tiktok_search_url,tiktok_tag_url,google_shop_query_url,status,notes
KW-0073,2026-05-10,bags,Luggage & Bags,Travel,Weekender and travel pouches,travel bag,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,22,7,6,3,7,https://www.tiktok.com/search?q=travel+bag,https://www.tiktok.com/tag/travel-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22travel+bag%22+Malaysia,todo,
KW-0074,2026-05-10,bags,Luggage & Bags,Travel,Weekender and travel pouches,travel organizer,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,22,7,6,3,7,https://www.tiktok.com/search?q=travel+organizer,https://www.tiktok.com/tag/travel-organizer,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22travel+organizer%22+Malaysia,todo,
KW-0075,2026-05-10,bags,Luggage & Bags,Utility,Lunch and insulated bags,cooler bag,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,22,7,6,3,7,https://www.tiktok.com/search?q=cooler+bag,https://www.tiktok.com/tag/cooler-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cooler+bag%22+Malaysia,todo,
KW-0076,2026-05-10,bags,Luggage & Bags,Utility,Lunch and insulated bags,insulated bag,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,22,7,6,3,7,https://www.tiktok.com/search?q=insulated+bag,https://www.tiktok.com/tag/insulated-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22insulated+bag%22+Malaysia,todo,
KW-0077,2026-05-10,bags,Luggage & Bags,Utility,Lunch and insulated bags,lunch bag,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,22,7,6,3,7,https://www.tiktok.com/search?q=lunch+bag,https://www.tiktok.com/tag/lunch-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lunch+bag%22+Malaysia,todo,
KW-0078,2026-05-10,beauty-personal-care,Beauty & Personal Care,,,body mist,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=body+mist,https://www.tiktok.com/tag/body-mist,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+mist%22+Malaysia,todo,
KW-0079,2026-05-10,beauty-personal-care,Beauty & Personal Care,,,eyeliner,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=eyeliner,https://www.tiktok.com/tag/eyeliner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22eyeliner%22+Malaysia,todo,
KW-0080,2026-05-10,beauty-personal-care,Beauty & Personal Care,,,hair oil,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=hair+oil,https://www.tiktok.com/tag/hair-oil,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+oil%22+Malaysia,todo,
KW-0081,2026-05-10,beauty-personal-care,Beauty & Personal Care,,,lip tint,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=lip+tint,https://www.tiktok.com/tag/lip-tint,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+tint%22+Malaysia,todo,
KW-0082,2026-05-10,beauty-personal-care,Beauty & Personal Care,,,serum,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=serum,https://www.tiktok.com/tag/serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22serum%22+Malaysia,todo,
KW-0083,2026-05-10,beauty-personal-care,Beauty & Personal Care,Beauty tools,Brushes and puffs,eyelash curler,micro_niche,core,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,40,12,12,8,3,https://www.tiktok.com/search?q=eyelash+curler,https://www.tiktok.com/tag/eyelash-curler,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22eyelash+curler%22+Malaysia,todo,
KW-0084,2026-05-10,beauty-personal-care,Beauty & Personal Care,Beauty tools,Brushes and puffs,makeup brush,micro_niche,core,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,40,12,12,8,3,https://www.tiktok.com/search?q=makeup+brush,https://www.tiktok.com/tag/makeup-brush,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22makeup+brush%22+Malaysia,todo,
KW-0085,2026-05-10,beauty-personal-care,Beauty & Personal Care,Beauty tools,Brushes and puffs,powder puff,micro_niche,core,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,40,12,12,8,3,https://www.tiktok.com/search?q=powder+puff,https://www.tiktok.com/tag/powder-puff,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22powder+puff%22+Malaysia,todo,
KW-0086,2026-05-10,beauty-personal-care,Beauty & Personal Care,Body care,Deodorant and body scrub,body lotion,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=body+lotion,https://www.tiktok.com/tag/body-lotion,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+lotion%22+Malaysia,todo,
KW-0087,2026-05-10,beauty-personal-care,Beauty & Personal Care,Body care,Deodorant and body scrub,body scrub,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=body+scrub,https://www.tiktok.com/tag/body-scrub,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+scrub%22+Malaysia,todo,
KW-0088,2026-05-10,beauty-personal-care,Beauty & Personal Care,Body care,Deodorant and body scrub,deodorant cream,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=deodorant+cream,https://www.tiktok.com/tag/deodorant-cream,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22deodorant+cream%22+Malaysia,todo,
KW-0089,2026-05-10,beauty-personal-care,Beauty & Personal Care,Eye makeup,Waterproof eyeliner,eyeliner,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=eyeliner,https://www.tiktok.com/tag/eyeliner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22eyeliner%22+Malaysia,todo,
KW-0090,2026-05-10,beauty-personal-care,Beauty & Personal Care,Eye makeup,Waterproof eyeliner,mascara,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=mascara,https://www.tiktok.com/tag/mascara,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mascara%22+Malaysia,todo,
KW-0091,2026-05-10,beauty-personal-care,Beauty & Personal Care,Eye makeup,Waterproof eyeliner,waterproof liner,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=waterproof+liner,https://www.tiktok.com/tag/waterproof-liner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22waterproof+liner%22+Malaysia,todo,
KW-0092,2026-05-10,beauty-personal-care,Beauty & Personal Care,Haircare,Hair oil and scalp care,hair mist,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,8,3,https://www.tiktok.com/search?q=hair+mist,https://www.tiktok.com/tag/hair-mist,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+mist%22+Malaysia,todo,
KW-0093,2026-05-10,beauty-personal-care,Beauty & Personal Care,Haircare,Hair oil and scalp care,hair oil,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,8,3,https://www.tiktok.com/search?q=hair+oil,https://www.tiktok.com/tag/hair-oil,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+oil%22+Malaysia,todo,
KW-0094,2026-05-10,beauty-personal-care,Beauty & Personal Care,Haircare,Hair oil and scalp care,scalp serum,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,8,3,https://www.tiktok.com/search?q=scalp+serum,https://www.tiktok.com/tag/scalp-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22scalp+serum%22+Malaysia,todo,
KW-0095,2026-05-10,beauty-personal-care,Beauty & Personal Care,Makeup,Lip combo set,lip combo,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,8,3,https://www.tiktok.com/search?q=lip+combo,https://www.tiktok.com/tag/lip-combo,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+combo%22+Malaysia,todo,
KW-0096,2026-05-10,beauty-personal-care,Beauty & Personal Care,Makeup,Lip combo set,lip gloss set,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,8,3,https://www.tiktok.com/search?q=lip+gloss+set,https://www.tiktok.com/tag/lip-gloss-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+gloss+set%22+Malaysia,todo,
KW-0097,2026-05-10,beauty-personal-care,Beauty & Personal Care,Makeup,Lip combo set,lip tint,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,8,3,https://www.tiktok.com/search?q=lip+tint,https://www.tiktok.com/tag/lip-tint,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+tint%22+Malaysia,todo,
KW-0098,2026-05-10,beauty-personal-care,Beauty & Personal Care,Skincare,Brightening serum,brightening serum,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=brightening+serum,https://www.tiktok.com/tag/brightening-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22brightening+serum%22+Malaysia,todo,
KW-0099,2026-05-10,beauty-personal-care,Beauty & Personal Care,Skincare,Brightening serum,dark spot serum,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=dark+spot+serum,https://www.tiktok.com/tag/dark-spot-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22dark+spot+serum%22+Malaysia,todo,
KW-0100,2026-05-10,beauty-personal-care,Beauty & Personal Care,Skincare,Brightening serum,serum,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,8,3,https://www.tiktok.com/search?q=serum,https://www.tiktok.com/tag/serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22serum%22+Malaysia,todo,
KW-0101,2026-05-10,books-audio,"Books, Magazines & Audio",,,children workbook,broad_category,late,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=children+workbook,https://www.tiktok.com/tag/children-workbook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22children+workbook%22+Malaysia,todo,
KW-0102,2026-05-10,books-audio,"Books, Magazines & Audio",,,journal,broad_category,late,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=journal,https://www.tiktok.com/tag/journal,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22journal%22+Malaysia,todo,
KW-0103,2026-05-10,books-audio,"Books, Magazines & Audio",,,religious book,broad_category,late,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=religious+book,https://www.tiktok.com/tag/religious-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22religious+book%22+Malaysia,todo,
KW-0104,2026-05-10,books-audio,"Books, Magazines & Audio",,,study planner,broad_category,late,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=study+planner,https://www.tiktok.com/tag/study-planner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+planner%22+Malaysia,todo,
KW-0105,2026-05-10,books-audio,"Books, Magazines & Audio",Audio-format niche,Language and recitation aids,audio recitation,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=audio+recitation,https://www.tiktok.com/tag/audio-recitation,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22audio+recitation%22+Malaysia,todo,
KW-0106,2026-05-10,books-audio,"Books, Magazines & Audio",Audio-format niche,Language and recitation aids,language audio,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=language+audio,https://www.tiktok.com/tag/language-audio,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22language+audio%22+Malaysia,todo,
KW-0107,2026-05-10,books-audio,"Books, Magazines & Audio",Audio-format niche,Language and recitation aids,study audio,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=study+audio,https://www.tiktok.com/tag/study-audio,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+audio%22+Malaysia,todo,
KW-0108,2026-05-10,books-audio,"Books, Magazines & Audio",Children education,Workbooks and flash cards,flash card,micro_niche,late,medium,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=flash+card,https://www.tiktok.com/tag/flash-card,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22flash+card%22+Malaysia,todo,
KW-0109,2026-05-10,books-audio,"Books, Magazines & Audio",Children education,Workbooks and flash cards,kids learning,micro_niche,late,medium,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=kids+learning,https://www.tiktok.com/tag/kids-learning,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kids+learning%22+Malaysia,todo,
KW-0110,2026-05-10,books-audio,"Books, Magazines & Audio",Children education,Workbooks and flash cards,workbook,micro_niche,late,medium,review_led,search|review,Find products where trust and proof matter most,12,3,2,0,30,https://www.tiktok.com/search?q=workbook,https://www.tiktok.com/tag/workbook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22workbook%22+Malaysia,todo,
KW-0111,2026-05-10,books-audio,"Books, Magazines & Audio",Religious books,Quran and Islamic reading aids,islamic reading,micro_niche,late,low,search_review,,,12,3,2,0,30,https://www.tiktok.com/search?q=islamic+reading,https://www.tiktok.com/tag/islamic-reading,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22islamic+reading%22+Malaysia,todo,
KW-0112,2026-05-10,books-audio,"Books, Magazines & Audio",Religious books,Quran and Islamic reading aids,quran,micro_niche,late,low,search_review,,,12,3,2,0,30,https://www.tiktok.com/search?q=quran,https://www.tiktok.com/tag/quran,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22quran%22+Malaysia,todo,
KW-0113,2026-05-10,books-audio,"Books, Magazines & Audio",Religious books,Quran and Islamic reading aids,religious book,micro_niche,late,low,search_review,,,12,3,2,0,30,https://www.tiktok.com/search?q=religious+book,https://www.tiktok.com/tag/religious-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22religious+book%22+Malaysia,todo,
KW-0114,2026-05-10,books-audio,"Books, Magazines & Audio",Self-help and reading,Popular non-fiction picks,motivational book,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=motivational+book,https://www.tiktok.com/tag/motivational-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22motivational+book%22+Malaysia,todo,
KW-0115,2026-05-10,books-audio,"Books, Magazines & Audio",Self-help and reading,Popular non-fiction picks,reading book,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=reading+book,https://www.tiktok.com/tag/reading-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22reading+book%22+Malaysia,todo,
KW-0116,2026-05-10,books-audio,"Books, Magazines & Audio",Self-help and reading,Popular non-fiction picks,self help book,micro_niche,late,low,search_only,search|shop,Find practical utility products with lower content dependence,12,3,2,0,30,https://www.tiktok.com/search?q=self+help+book,https://www.tiktok.com/tag/self-help-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22self+help+book%22+Malaysia,todo,
